borough,neighborhood,building_class_category,tax_class_present,block,lot,easement,building_class_present,address,apartment_number,zip_code,residential_units,commmercial_units,total_units,land_sq_feet,gross_sq_feet,year_built,tax_class_time_sale,build_class_time_sale,sale_price,sale_date,serialid
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,405,,A5,98 PRESENTATION CIRCLE,1J,10312,1,0,1,1972,1991,2011,1,A5,0,8/23/2011,212951
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,406,,A5,100 PRESENTATION CIRCLE,2A,10312,1,0,1,1972,1991,2011,1,A5,425880,9/26/2011,212952
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,406,,A5,100 PRESENTATION CIRCLE,2C,10312,1,0,1,1972,1991,2011,1,A5,0,8/23/2011,212953
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,407,,A5,102 PRESENTATION CIRCLE,2G,10312,1,0,1,1972,1991,2011,1,A5,0,8/23/2011,212954
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,409,,A5,71 PRESENTATION CIRCLE,2H,10312,1,0,1,6673,1991,2011,1,A5,0,8/23/2011,212955
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,410,,A5,73 PRESENTATION CIRCLE,2N,10312,1,0,1,2343,1991,2011,1,A5,0,8/23/2011,212956
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,411,,A5,75 PRESENTATION CIRCLE,3C,10312,1,0,1,2255,1991,2011,1,A5,0,8/23/2011,212957
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,412,,A5,77 PRESENTATION CIRCLE,3G,10312,1,0,1,2167,1991,2011,1,A5,0,8/23/2011,212958
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,413,,A5,79 PRESENTATION CIRCLE,3H,10312,1,0,1,2079,1991,2011,1,A5,0,8/23/2011,212959
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,415,,A5,81 PRESENTATION CIRCLE,3L,10312,1,0,1,3496,1991,2011,1,A5,0,8/23/2011,212960
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,416,,A5,85 PRESENTATION CIRCLE,3M,10312,1,0,1,3461,1991,2011,1,A5,0,8/23/2011,212961
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,417,,A5,87 PRESENTATION CIRCLE,3Q,10312,1,0,1,1973,1991,2011,1,A5,0,8/23/2011,212962
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,418,,A5,89 PRESENTATION CIRCLE,3S,10312,1,0,1,1973,1991,2011,1,A5,0,8/23/2011,212963
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,419,,A5,91 PRESENTATION CIRCLE,3T,10312,1,0,1,1973,1991,2011,1,A5,0,8/23/2011,212964
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,420,,A5,93 PRESENTATION CIRCLE,4B,10312,1,0,1,1973,1991,2011,1,A5,0,8/23/2011,212965
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,422,,A5,95 PRESENTATION CIRCLE,4D,10312,1,0,1,3473,1991,2011,1,A5,0,8/23/2011,212966
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,424,,A5,99 PRESENTATION CIRCLE,4F,10312,1,0,1,3463,1991,2011,1,A5,0,8/23/2011,212967
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,425,,A5,101 PRESENTATION CIRCLE,4H,10312,1,0,1,1972,1991,2011,1,A5,446160,9/16/2011,212968
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,425,,A5,101 PRESENTATION CIRCLE,4J,10312,1,0,1,1972,1991,2011,1,A5,0,8/23/2011,212969
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,426,,A5,103 PRESENTATION CIRCLE,203,10312,1,0,1,1972,1991,2011,1,A5,446160,9/15/2011,212970
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,426,,A5,103 PRESENTATION CIRCLE,204,10312,1,0,1,1972,1991,2011,1,A5,0,8/23/2011,212971
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,427,,A5,105 PRESENTATION CIRCLE,205,10312,1,0,1,1972,1991,2011,1,A5,446160,10/18/2011,212972
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,427,,A5,105 PRESENTATION CIRCLE,206,10312,1,0,1,1972,1991,2011,1,A5,0,8/23/2011,212973
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,428,,A5,107 PRESENTATION CIRCLE,207,10312,1,0,1,1972,1991,2011,1,A5,0,8/23/2011,212974
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,430,,A5,109 PRESENTATION CIRCLE,209,10312,1,0,1,3492,1991,2011,1,A5,0,8/23/2011,212975
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,432,,A5,115 PRESENTATION CIRCLE,210,10312,1,0,1,3439,1991,2011,1,A5,495025,11/4/2011,212976
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,432,,A5,115 PRESENTATION CIRCLE,211,10312,1,0,1,3439,1991,2011,1,A5,0,8/23/2011,212977
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,433,,A5,117 PRESENTATION CIRCLE,212,10312,1,0,1,1972,1991,2011,1,A5,476574,11/10/2011,212978
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,433,,A5,117 PRESENTATION CIRCLE,213,10312,1,0,1,1972,1991,2011,1,A5,0,8/23/2011,212979
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,434,,A5,119 PRESENTATION CIRCLE,214,10312,1,0,1,1972,1991,2011,1,A5,461370,11/10/2011,212980
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,434,,A5,119 PRESENTATION CIRCLE,215,10312,1,0,1,1972,1991,2011,1,A5,0,8/23/2011,212981
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,435,,A5,121 PRESENTATION CIRCLE,216,10312,1,0,1,1972,1991,2011,1,A5,466440,12/1/2011,212982
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,435,,A5,121 PRESENTATION CIRCLE,217,10312,1,0,1,1972,1991,2011,1,A5,0,8/23/2011,212983
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,436,,A5,123 PRESENTATION CIRCLE,219,10312,1,0,1,1972,1991,2011,1,A5,0,8/23/2011,212984
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,440,,A5,125 PRESENTATION CIRCLE,220,10312,1,0,1,4240,1991,2011,1,A5,496860,12/27/2011,212985
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5735,440,,A5,125 PRESENTATION CIRCLE,221,10312,1,0,1,4240,1991,2011,1,A5,0,8/23/2011,212986
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5740,7,,A5,61 ILYSSA WAY,222,10312,1,0,1,500,1354,1996,1,A5,220000,12/13/2011,212987
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5740,17,,A5,85 ILYSSA WAY,223,10312,1,0,1,560,1553,1996,1,A5,283500,4/28/2011,212988
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5740,49,,A5,365 ASPEN KNOLLS WAY,301,10312,1,0,1,353,929,1996,1,A5,167310,4/28/2011,212989
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5740,97,,A5,285 ASPEN KNOLLS WAY,302,10312,1,0,1,500,1354,2000,1,A5,259700,3/1/2011,212990
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5740,102,,A5,235 ASPEN KNOLLS WAY,304,10312,1,0,1,500,1354,2000,1,A5,256500,11/18/2011,212991
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5740,104,,A5,231 ASPEN KNOLLS WAY,305,10312,1,0,1,500,1354,2000,1,A5,265000,1/5/2011,212992
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5740,143,,A5,97 ASPEN KNOLLS WAY,306,10312,1,0,1,353,929,2001,1,A5,205000,1/25/2011,212993
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5740,152,,A5,79 ASPEN KNOLLS WAY,307,10312,1,0,1,500,1354,2001,1,A5,238500,3/7/2011,212994
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5740,169,,A5,38 BIANCA COURT,308,10312,1,0,1,500,1354,2004,1,A5,245000,4/11/2011,212995
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5740,171,,A5,44 BIANCA COURT,309,10312,1,0,1,560,1510,2004,1,A5,270000,5/6/2011,212996
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5740,186,,A5,1290 ARTHUR KILL ROAD,310,10312,1,0,1,500,1354,2004,1,A5,268000,11/3/2011,212997
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5740,187,,A5,1292 ARTHUR KILL ROAD,311,10312,1,0,1,500,1354,2004,1,A5,250000,4/13/2011,212998
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5740,188,,A5,51 BIANCA COURT,312,10312,1,0,1,500,1354,2004,1,A5,255000,2/4/2011,212999
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5741,9,,A5,56 ILYSSA WAY,313,10312,1,0,1,500,1354,1996,1,A5,240000,2/24/2011,213000
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5741,74,,A5,214 ILYSSA WAY,314,10312,1,0,1,560,1510,1996,1,A5,0,8/15/2011,213001
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5741,96,,A5,274 ILYSSA WAY,315,10312,1,0,1,560,1510,1996,1,A5,235000,6/16/2011,213002
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5741,107,,A5,310 ILYSSA WAY,316,10312,1,0,1,500,1354,1996,1,A5,0,5/19/2011,213003
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5741,253,,A5,708 ILYSSA WAY,317,10312,1,0,1,500,1354,1996,1,A5,257500,4/20/2011,213004
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5742,17,,A5,284 ASPEN KNOLLS WAY,318,10312,1,0,1,560,1553,2000,1,A5,288400,4/7/2011,213005
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5742,20,,A5,290 ASPEN KNOLLS WAY,319,10312,1,0,1,560,1553,2000,1,A5,269000,9/29/2011,213006
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5742,41,,A5,384 ASPEN KNOLLS WAY,321,10312,1,0,1,353,929,1999,1,A5,205000,1/11/2011,213007
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5742,71,,A5,190 JAMIE LANE,323,10312,1,0,1,560,1510,1999,1,A5,297000,2/17/2011,213008
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5742,78,,A5,170 JAMIE LANE,401,10312,1,0,1,500,1354,1999,1,A5,245000,1/11/2011,213009
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5742,79,,A5,168 JAMIE LANE,402,10312,1,0,1,500,1354,1999,1,A5,225000,5/24/2011,213010
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5742,103,,A5,226 ASPEN KNOLLS WAY,403,10312,1,0,1,560,1553,2000,1,A5,260580,1/28/2011,213011
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5743,14,,A5,707 ILYSSA WAY,404,10312,1,0,1,500,1354,1996,1,A5,242000,4/25/2011,213012
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5743,123,,A5,83 EMILY LANE,405,10312,1,0,1,500,1354,1996,1,A5,288000,3/1/2011,213013
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5743,197,,A5,123 JAMIE LANE,406,10312,1,0,1,353,929,1996,1,A5,237000,7/18/2011,213014
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5743,206,,A5,95 JAMIE LANE,407,10312,1,0,1,500,1354,1996,1,A5,0,5/12/2011,213015
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5743,210,,A5,83 JAMIE LANE,408,10312,1,0,1,500,1354,1996,1,A5,212000,3/25/2011,213016
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5743,217,,A5,63 JAMIE LANE,409,10312,1,0,1,353,929,1996,1,A5,210000,3/23/2011,213017
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5743,289,,A5,34 AMANDA COURT,410,10312,1,0,1,500,1300,2003,1,A5,288000,8/30/2011,213018
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5744,58,,A5,333 ILYSSA WAY,411,10312,1,0,1,500,1354,1996,1,A5,0,8/25/2011,213019
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5744,85,,A5,251 ILYSSA WAY,412,10312,1,0,1,500,1354,1996,1,A5,255000,11/16/2011,213020
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5744,126,,A5,64 EMILY LANE,413,10312,1,0,1,500,1354,1996,1,A5,272500,8/12/2011,213021
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5744,148,,A5,126 EMILY LANE,414,10312,1,0,1,560,1553,1996,1,A5,276000,11/1/2011,213022
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5744,157,,A5,152 EMILY LANE,415,10312,1,0,1,500,1354,1996,1,A5,232500,9/1/2011,213023
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5744,167,,A5,180 EMILY LANE,416,10312,1,0,1,560,1553,1996,1,A5,285000,7/28/2011,213024
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5744,167,,A5,180 EMILY LANE,417,10312,1,0,1,560,1553,1996,1,A5,214000,2/7/2011,213025
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5772,19,,A5,56 HALPIN AVENUE,418,10312,1,0,1,1378,1690,1991,1,A5,0,3/29/2011,213026
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5772,42,,A5,31 REGINA LANE,419,10312,1,0,1,1220,1690,1989,1,A5,330750,6/20/2011,213027
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5772,96,,A5,24 REGINA LANE,420,10312,1,0,1,903,1690,1989,1,A5,335000,2/18/2011,213028
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5772,126,,A5,30 SUSANNA LANE,421,10312,1,0,1,2044,1690,1990,1,A5,350000,10/25/2011,213029
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5773,172,,A5,50 LINDA LANE,423,10312,1,0,1,910,1690,1993,1,A5,279864,1/6/2011,213030
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,5803,34,,A5,1780 ARTHUR KILL ROAD,501,10312,1,0,1,2250,1534,2000,1,A5,346500,10/27/2011,213031
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6012,4,,A3,687 WOODROW ROAD,502,10312,1,0,1,18467,4566,1987,1,A3,857000,2/25/2011,213032
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6016,45,,A1,23A BELFIELD AVENUE,503,10312,1,0,1,3800,2249,2010,1,A1,325000,12/30/2011,213033
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6018,18,,A5,61 HAMPTON GREEN,504,10312,1,0,1,1760,1868,1973,1,A5,310000,10/13/2011,213034
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6018,19,,A5,63 HAMPTON GREEN,506,10312,1,0,1,1760,1868,1973,1,A5,0,1/28/2011,213035
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6018,142,,A5,335 HAMPTON GREEN,508,10312,1,0,1,1760,2062,1973,1,A5,330000,11/14/2011,213036
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6019,136,,A5,134 FOREST GREEN,509,10312,1,0,1,2024,1246,1970,1,A5,290000,10/24/2011,213037
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6020,28,,A5,31 DOVER GREEN,511,10312,1,0,1,1280,1544,1970,1,A5,344750,11/1/2011,213038
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6020,28,,A5,31 DOVER GREEN,512,10312,1,0,1,1280,1544,1970,1,A5,247484,3/25/2011,213039
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6020,48,,A5,71 DOVER GREEN,513,10312,1,0,1,1917,2388,1970,1,A5,324000,1/25/2011,213040
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6020,158,,A5,20 KYLE COURT,514,10312,1,0,1,2774,1624,1975,1,A5,0,8/4/2011,213041
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6021,7,,A5,5A CARLYLE GREEN,515,10312,1,0,1,1280,1408,1987,1,A5,0,2/8/2011,213042
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6021,19,,A5,25 CARLYLE GREEN,516,10312,1,0,1,1267,1400,1987,1,A5,310000,9/26/2011,213043
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6021,19,,A5,25 CARLYLE GREEN,517,10312,1,0,1,1267,1400,1987,1,A5,0,9/1/2011,213044
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6021,26,,A5,39 CARLYLE GREEN,518,10312,1,0,1,1267,1400,1987,1,A5,310000,11/3/2011,213045
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6022,60,,A1,39 MAPLE COURT,519,10312,1,0,1,4050,2240,1980,1,A1,0,6/17/2011,213046
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6022,178,,A5,81 MIMOSA LANE,520,10312,1,0,1,1620,1690,1980,1,A5,324450,7/1/2011,213047
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6022,337,,A5,17 ASHTON DRIVE,521,10312,1,0,1,2610,2232,1980,1,A5,393000,3/8/2011,213048
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6026,17,,A5,210 CODY PLACE,522,10312,1,0,1,1497,1620,1997,1,A5,290000,10/1/2011,213049
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6027,9,,A9,1974 ARTHUR KILL ROAD,523,10312,1,0,1,640,980,1989,1,A9,240000,1/5/2011,213050
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6027,36,,A5,2006 ARTHUR KILL ROAD,603,10312,1,0,1,640,980,1990,1,A5,225000,1/18/2011,213051
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6028,17,,A5,16 PRATT COURT,604,10312,1,0,1,960,1152,1990,1,A5,290000,12/19/2011,213052
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6028,65,,A5,15 COUNTRY LANE,605,10312,1,0,1,1860,1152,1990,1,A5,0,4/4/2011,213053
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6029,15,,A5,39 LOMBARD COURT,610,10312,1,0,1,960,1152,1987,1,A5,265000,3/2/2011,213054
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6029,37,,A5,105 LOMBARD COURT,611,10312,1,0,1,1680,1152,1987,1,A5,267000,4/28/2011,213055
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6030,39,,A5,57 RAILY COURT,612,10312,1,0,1,1044,1008,1986,1,A5,258000,10/18/2011,213056
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6030,45,,A5,63 RAILY COURT,614,10312,1,0,1,1044,1008,1986,1,A5,285000,12/2/2011,213057
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6030,114,,A5,34 BUNNELL COURT,615,10312,1,0,1,880,1232,1986,1,A5,270000,4/13/2011,213058
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6030,122,,A5,30 BUNNELL COURT,618,10312,1,0,1,880,1232,1986,1,A5,240000,1/3/2011,213059
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6031,144,,A9,53 BUNNELL COURT,619,10312,1,0,1,1968,1172,1987,1,A9,290000,11/8/2011,213060
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6043,14,,A5,86 EVERTON AVENUE,620,10312,1,0,1,1015,1008,1989,1,A5,0,6/16/2011,213061
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6043,33,,A5,197 ROSEDALE AVENUE,621,10312,1,0,1,2010,1594,1990,1,A5,0,9/26/2011,213062
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6044,6,,A5,6E DELMAR AVENUE,622,10312,1,0,1,1274,1375,1990,1,A5,337500,10/12/2011,213063
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6044,49,,A5,57 ANACONDA STREET,623,10312,1,0,1,1230,1319,1991,1,A5,0,4/18/2011,213064
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6045,26,,A5,27 DELMAR AVENUE,717,10312,1,0,1,2384,2400,1996,1,A5,0,5/27/2011,213065
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6047,144,,A5,25 ANACONDA STREET,718,10312,1,0,1,3077,1890,1999,1,A5,102500,11/16/2011,213066
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6048,5,,A5,37 BOUTON LANE,719,10312,1,0,1,2600,1890,1999,1,A5,0,4/25/2011,213067
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6048,79,,A5,111 BOULDER STREET,720,10312,1,0,1,3557,2056,1989,1,A5,425000,7/18/2011,213068
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6048,85,,A5,115 ROSEDALE AVENUE,721,10312,1,0,1,3116,2056,1989,1,A5,442500,8/25/2011,213069
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6048,96,,A5,127 ROSEDALE AVENUE,722,10312,1,0,1,2848,1473,1989,1,A5,336500,11/2/2011,213070
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6055,24,,A5,72 ROSEDALE AVENUE,723,10312,1,0,1,1060,1008,1989,1,A5,310000,1/14/2011,213071
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6055,67,,A9,146 ROSEDALE AVENUE,801,10312,1,0,1,1060,1200,1988,1,A9,325000,1/18/2011,213072
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6055,110,,A9,114 EVERTON PLACE,802,10312,1,0,1,1836,1008,1988,1,A9,0,5/25/2011,213073
5,ARDEN HEIGHTS,01  ONE FAMILY HOMES,1,6055,116,,A9,104 EVERTON PLACE,803,10312,1,0,1,1295,1400,1988,1,A9,0,11/9/2011,213074
5,ARDEN HEIGHTS,02  TWO FAMILY HOMES,1,5726,63,,B9,43 BENSON STREET,804,10312,2,0,2,2575,1900,2004,1,B9,450000,6/1/2011,213075
5,ARDEN HEIGHTS,02  TWO FAMILY HOMES,1,5733,18,,B9,123 ERIKA LOOP,805,10312,2,0,2,2560,2285,2001,1,B9,0,6/13/2011,213076
5,ARDEN HEIGHTS,02  TWO FAMILY HOMES,1,5733,20,,B9,127 ERIKA LOOP,806,10312,2,0,2,1920,2285,2001,1,B9,0,6/13/2011,213077
5,ARDEN HEIGHTS,02  TWO FAMILY HOMES,1,5733,22,,B9,129 ERIKA LOOP,807,10312,2,0,2,1920,2285,2001,1,B9,0,6/13/2011,213078
5,ARDEN HEIGHTS,02  TWO FAMILY HOMES,1,5733,24,,B9,133 ERIKA LOOP,808,10312,2,0,2,2320,2285,2001,1,B9,0,6/13/2011,213079
5,ARDEN HEIGHTS,02  TWO FAMILY HOMES,1,6010,78,,B2,376 ARDEN AVENUE,809,10312,2,0,2,7111,1816,1960,1,B2,0,3/29/2011,213080
5,ARDEN HEIGHTS,02  TWO FAMILY HOMES,1,6016,45,,A1,23A BELFIELD AVENUE,811,10312,1,0,1,3800,2249,2010,1,B2,650000,7/13/2011,213081
5,ARDEN HEIGHTS,02  TWO FAMILY HOMES,1,6022,66,,B2,21 DOGWOOD DRIVE,813,10312,2,0,2,3600,2770,1980,1,B2,422300,7/18/2011,213082
5,ARDEN HEIGHTS,02  TWO FAMILY HOMES,1,6023,75,,B9,136 GREEN VALLEY ROAD,814,10312,2,0,2,2207,2248,1983,1,B9,0,6/22/2011,213083
5,ARDEN HEIGHTS,02  TWO FAMILY HOMES,1,6023,188,,B9,400 GREEN VALLEY ROAD,901,10312,2,0,2,2652,2432,1981,1,B9,390000,7/18/2011,213084
5,ARDEN HEIGHTS,02  TWO FAMILY HOMES,1,6024,180,,B9,15 EBEY LANE,902,10312,2,0,2,2070,2392,1980,1,B9,10,7/5/2011,213085
5,ARDEN HEIGHTS,02  TWO FAMILY HOMES,1,6024,258,,B9,22 HAMMOCK LANE,903,10312,2,0,2,2070,2392,1980,1,B9,0,6/22/2011,213086
5,ARDEN HEIGHTS,02  TWO FAMILY HOMES,1,6048,48,,B9,36 ANACONDA STREET,904,10312,2,0,2,2520,1984,1999,1,B9,465500,9/23/2011,213087
5,ARDEN HEIGHTS,04  TAX CLASS 1 CONDOS,1A,5742,1004,,R3,400 ASPEN KNOLLS WAY,B1,10312,1,0,1,0,0,2010,1,R3,258570,4/15/2011,213088
5,ARDEN HEIGHTS,04  TAX CLASS 1 CONDOS,1A,5742,1010,,R3,394 ASPEN KNOLLS WAY,D1,10312,1,0,1,0,0,2010,1,R3,273000,12/2/2011,213089
5,ARDEN HEIGHTS,04  TAX CLASS 1 CONDOS,1A,6017,1022,,R3,37 TULIP CIRCLE,908,10312,1,0,1,0,0,1979,1,R3,314000,1/28/2011,213090
5,ARDEN HEIGHTS,04  TAX CLASS 1 CONDOS,1A,6017,1032,,R3,93 ROLLING HILL GREEN,909,10312,1,0,1,0,0,1979,1,R3,0,6/24/2011,213091
5,ARDEN HEIGHTS,04  TAX CLASS 1 CONDOS,1A,6017,1034,,R3,97 ROLLING HILL GREEN,910,10312,1,0,1,0,0,1979,1,R3,250000,3/10/2011,213092
5,ARDEN HEIGHTS,04  TAX CLASS 1 CONDOS,1A,6017,1042,,R3,70 ROLLING HILL GREEN,911,10312,1,0,1,0,0,1979,1,R3,0,8/1/2011,213093
5,ARDEN HEIGHTS,04  TAX CLASS 1 CONDOS,1A,6017,1049,,R3,86 ROLLING HILL GREEN,913,10312,1,0,1,0,0,1979,1,R3,328000,3/17/2011,213094
5,ARDEN HEIGHTS,04  TAX CLASS 1 CONDOS,1A,6017,1073,,R3,175 ROLLING HILL GREEN,914,10312,1,0,1,0,0,1979,1,R3,293000,1/18/2011,213095
5,ARDEN HEIGHTS,04  TAX CLASS 1 CONDOS,1A,6017,1164,,R3,318 ROLLING HILL GREEN,1002,10312,1,0,1,0,0,1980,1,R3,0,12/8/2011,213096
5,ARDEN HEIGHTS,04  TAX CLASS 1 CONDOS,1A,6017,1170,,R3,8 HICKORY CIRCLE,1004,10312,1,0,1,0,0,1980,1,R3,328000,1/21/2011,213097
5,ARDEN HEIGHTS,04  TAX CLASS 1 CONDOS,1A,6017,1181,,R3,39 HICKORY CIRCLE,1005,10312,1,0,1,0,0,1980,1,R3,325000,7/25/2011,213098
5,BULLS HEAD,02  TWO FAMILY HOMES,1,1582,49,,B9,42 LEGGETT PLACE,R2,10314,2,0,2,2877,2640,1975,1,B9,0,5/25/2011,213259
5,BULLS HEAD,02  TWO FAMILY HOMES,1,1583,5,,B9,47 MORGAN LANE,R3,10314,2,0,2,2585,1824,1978,1,B9,0,3/27/2011,213260
