ID,category,checkIns,createdAt,description,genCategory,lat,lon,name,photoCount,price,query,rating,tags,tileID,time,tips,users,verified
55fdb2e0498edbed03022d1f,Brewery,26,2015.09.19 ,,Nightlife Spot,53.87161793,27.6870313415,BATbKA's home,0,-1,Minsk_Be,-1.0,,0_01_11_00_11,2015.11.14 21:32:55 ,0,1,False
545e5d77498e4d476e68dc3b,Eastern European Restaurant,62,2014.11.08 ,,Food,53.8708619745,27.6844464928,Бакинский бульвар,3,-1,Minsk_Be,-1.0,,0_01_11_00_11,2015.11.14 21:32:56 ,1,29,False
5640acdccd10258c193b650f,Residential Building (Apartment / Condo),2,2015.11.09 ,,Residence,53.8716414771,27.6890084771,yanka's home 💕👭,0,-1,Minsk_Be,-1.0,,0_01_11_00_11,2015.11.14 21:32:56 ,0,1,False
4fb2d11d7beba00e2f2d71e7,Convenience Store,115,2012.05.15 ,,Shop & Service,53.8647895753,27.6807403564,Магазін №22 «Заводской райпищеторг»,0,-1,Minsk_Be,-1.0,,0_01_11_00_11,2015.11.14 21:32:56 ,0,23,False
5370b581498e22fdbae2f299,Residential Building (Apartment / Condo),60,2014.05.12 ,,Residence,53.8659287546,27.6812227718,"Ангарская, 14, корп. 1",0,-1,Minsk_Be,-1.0,,0_01_11_00_11,2015.11.14 21:32:56 ,0,8,False
5294aaba11d21091b567d2ff,Dance Studio,187,2013.11.26 ,,Arts & Entertainment,53.8682304274,27.6832532132,Conquistador dance school,3,-1,Minsk_Be,-1.0,,0_01_11_00_11,2015.11.14 21:32:56 ,2,9,False
53a6d655498e4ec9e98421aa,Restaurant,10,2014.06.22 ,,Food,53.8737305882,27.6888189661,Изабелла,1,-1,Minsk_Be,-1.0,,0_01_11_00_11,2015.11.14 21:32:56 ,0,4,False
5347e6a1498e8db2350c6c1e,Bus Stop,46,2014.04.11 ,,Travel & Transport,53.8640410696,27.6814576498,Остановка «Магнитная»,0,-1,Minsk_Be,-1.0,,0_01_11_00_11,2015.11.14 21:32:57 ,0,19,False
559702a2498e978d3ed3491d,Housing Development,25,2015.07.03 ,,Residence,53.8737074353,27.701129656,Резиденция Аксёнчика,0,-1,Minsk_Be,-1.0,,0_01_11_00_11,2015.11.14 21:32:58 ,0,5,False
55c511d3498edeb518fba929,Arcade,10,2015.08.07 ,,Arts & Entertainment,53.8744899681,27.7029872718,Форт Сайкоff,0,-1,Minsk_Be,-1.0,,0_01_11_00_11,2015.11.14 21:32:58 ,0,5,False
56366cfe498ec1606ae1936e,Recreation Center,1,2015.11.01 ,,Outdoors & Recreation,53.873723,27.693934,самое время выйти на пробежку),0,-1,Minsk_Be,-1.0,,0_01_11_00_11,2015.11.14 21:32:58 ,0,1,False
5230ec7611d284e5416291d4,Residential Building (Apartment / Condo),43,2013.09.11 ,,Residence,53.8709942314,27.6857974981,"Байкальская, 33",0,-1,Minsk_Be,-1.0,,0_01_11_00_11,2015.11.14 21:32:58 ,0,19,False
56351867498ea2e47c92cb1b,Coffee Shop,1,2015.10.31 ,,Food,53.87067,27.688924,Мануфактура ☕️,1,-1,Minsk_Be,-1.0,,0_01_11_00_11,2015.11.14 21:32:58 ,0,1,False
4dcbc24f1838cc2cc65300b0,University,690,2011.05.12 ,Международный государственный экологический университет имени А. Д. Сахарова,College & University,53.8759104657,27.6767921448,МГЭУ / ISEU (корпус №2),21,-1,Minsk_Be,-1.0,,0_01_11_10_00,2015.11.14 21:33:19 ,1,62,False
562f15e9498e03c86b2f72fd,Residential Building (Apartment / Condo),6,2015.10.27 ,,Residence,53.8790737461,27.6657682849,Grandmother Home❤,0,-1,Minsk_Be,-1.0,,0_01_11_10_00,2015.11.14 21:33:19 ,0,1,False
5633753d498eb4857bedc72b,Housing Development,5,2015.10.30 ,,Residence,53.8829515298,27.6739405314,у ника,0,-1,Minsk_Be,-1.0,,0_01_11_10_00,2015.11.14 21:33:19 ,0,2,False
563ad51dcd101b4199b35f31,Residential Building (Apartment / Condo),1,2015.11.05 ,,Residence,53.888189,27.654982,кухня 🍲,0,-1,Minsk_Be,-1.0,,0_01_11_10_00,2015.11.14 21:33:19 ,0,1,False
54ba4ab7498ee71589e82784,Grocery Store,46,2015.01.17 ,,Shop & Service,53.8808521263,27.6687194571,Раздольный,1,-1,Minsk_Be,-1.0,,0_01_11_10_00,2015.11.14 21:33:19 ,1,17,False
4f278cb1e4b0dfdabc65882f,Bus Stop,169,2012.01.31 ,,Travel & Transport,53.8816026101,27.6624584198,Остановка «Алтайская-2»,0,-1,Minsk_Be,-1.0,,0_01_11_10_00,2015.11.14 21:33:20 ,0,70,False
4fbcf48be4b0f3afcd54d99b,Residential Building (Apartment / Condo),318,2012.05.23 ,,Residence,53.8762894181,27.6782492412,"Томская, 65",0,-1,Minsk_Be,-1.0,,0_01_11_10_00,2015.11.14 21:33:20 ,1,49,False
4e45657d483b03d090d1abbd,Grocery Store,177,2011.08.12 ,,Shop & Service,53.8798534656,27.6692059857,Охотский,6,-1,Minsk_Be,6.3,,0_01_11_10_00,2015.11.14 21:33:20 ,3,94,False
5306078411d23eb36f117e0b,Car Wash,53,2014.02.20 ,,Shop & Service,53.8814704699,27.655381677,Аутамыйня,6,-1,Minsk_Be,-1.0,,0_01_11_10_00,2015.11.14 21:33:20 ,2,23,False
52161efc11d210fcd0bb6ab5,Housing Development,119,2013.08.22 ,,Residence,53.8856255338,27.6720584864,Северный Посёлок,0,-1,Minsk_Be,-1.0,,0_01_11_10_00,2015.11.14 21:33:20 ,0,54,False
55c3a3f0498ec2a4d19d52b3,Residential Building (Apartment / Condo),12,2015.08.06 ,,Residence,53.8789216165,27.667621674,Охотская 133,0,-1,Minsk_Be,-1.0,,0_01_11_10_00,2015.11.14 21:33:21 ,0,1,False
5215dfe411d2cc9d8fbab8b3,Forest,69,2013.08.22 ,,Outdoors & Recreation,53.8868986691,27.6569701088,Лес (Дражня) 😌,7,-1,Minsk_Be,5.7,,0_01_11_10_00,2015.11.14 21:33:21 ,2,46,False
5635f554498e3714df6d2802,Residential Building (Apartment / Condo),1,2015.11.01 ,,Residence,53.8803236424,27.6766097608,Ангара 187,0,-1,Minsk_Be,-1.0,,0_01_11_10_00,2015.11.14 21:33:21 ,0,1,False
53b33485498e9731cad4adde,Supermarket,16,2014.07.01 ,,Shop & Service,53.8872947693,27.6754837036,Рублёвский,0,-1,Minsk_Be,-1.0,,0_01_11_10_00,2015.11.14 21:33:21 ,2,11,False
536e7ed411d2fa1bd03eaa3f,Residential Building (Apartment / Condo),17,2014.05.10 ,,Residence,53.8884166993,27.6777644442,"Герасименко, 58, корп. 1",0,-1,Minsk_Be,-1.0,,0_01_11_10_00,2015.11.14 21:33:21 ,0,8,False
4ecfea45d3e3521ce5121ab3,Neighborhood,6882,2011.11.25 ,,Outdoors & Recreation,53.8832612016,27.6812258226,Ангарская,282,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:42 ,13,1006,False
50150484e4b08516d29c4069,Grocery Store,840,2012.07.29 ,,Shop & Service,53.883377555,27.681937283,Евроопт,12,-1,Minsk_Be,5.2,,0_01_11_10_01,2015.11.14 21:33:42 ,8,274,False
507fc75ee4b06a5eec108713,Park,977,2012.10.18 ,,Outdoors & Recreation,53.8787176668,27.6832311419,"Лесопарк ""Ангарская-2""",48,-1,Minsk_Be,7.4,,0_01_11_10_01,2015.11.14 21:33:42 ,1,187,False
5345079711d2f27f50fad059,Bus Stop,123,2014.04.09 ,,Travel & Transport,53.8820927953,27.680011592,Остановка «Ангарская 3»,8,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:42 ,0,40,False
5245105c11d2dba346cbe135,Medical Center,184,2013.09.27 ,,Professional & Other Places,53.8760759584,27.681899395,23-я городская детская поликлиника,0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:42 ,0,64,False
4d525ea29d4937049e47d739,Medical Center,624,2011.02.09 ,,Professional & Other Places,53.8843852945,27.6808785926,17-я городская поликлиника,0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:42 ,12,228,False
511b6c68e4b041da73f1739c,School,216,2013.02.13 ,,Professional & Other Places,53.8807943925,27.6860094532,Средняя школа № 141,13,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:43 ,1,44,False
509668afe4b0d8a7b4129f75,Residential Building (Apartment / Condo),90,2012.11.04 ,,Residence,53.8864537127,27.6832261716,"Нестерова, 53",0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:43 ,1,26,False
5059eb14e4b05fb2c8747ace,High School,1079,2012.09.19 ,,Professional & Other Places,53.8831535053,27.6919450378,Гимназия № 21,26,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:43 ,1,89,False
5059e468e4b0fbd8288493c8,Department Store,627,2012.09.19 ,,Shop & Service,53.88367479,27.6848852243,Рублёвский,8,-1,Minsk_Be,5.3,,0_01_11_10_01,2015.11.14 21:33:43 ,1,164,False
5041cbc2e4b0f7ca2c26909a,Bus Stop,292,2012.09.01 ,,Travel & Transport,53.8842820781,27.6840482569,Остановка «Универсам»,7,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:43 ,0,66,False
562cea35498e4481d7f021e9,Residential Building (Apartment / Condo),17,2015.10.25 ,,Residence,53.8808364868,27.6797370911,Kristina's House,0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:43 ,0,1,False
539371eb498e574c69bb6e38,Residential Building (Apartment / Condo),27,2014.06.07 ,,Residence,53.8808354118,27.6799954371,герасименко 45,0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:44 ,0,5,False
50cc3c7de4b0ed7c36805111,Office,535,2012.12.15 ,,Professional & Other Places,53.882927102,27.685368723,"ООО ""Домашняя сеть""",1,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:44 ,1,25,False
5145e622e4b03523682019da,Residential Building (Apartment / Condo),68,2013.03.17 ,,Residence,53.8816257757,27.6799845279,Герасименко 41,0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:44 ,0,10,False
5040e2d7e4b0364d84d41ae9,Street,216,2012.08.31 ,,Travel & Transport,53.8802998099,27.6794528961,Улица Ангарская,10,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:44 ,0,70,False
563a1b53cd106142d9b80dfb,Residential Building (Apartment / Condo),1,2015.11.04 ,,Residence,53.885872,27.68446,homeБуяновских🌸😍,0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:44 ,0,1,False
4f01cbd07ee5f14f3aa9fb63,Post Office,221,2012.01.02 ,,Professional & Other Places,53.8847427427,27.68441685,Белпочта 220047,7,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:44 ,3,81,False
513aed9ee4b0d8fbeb897239,Residential Building (Apartment / Condo),146,2013.03.09 ,,Residence,53.8872528687,27.6793725334,"Герасименко, 52",0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:44 ,1,23,False
4fc5f547e4b06e7a9312bd31,Hospital,246,2012.05.30 ,,Professional & Other Places,53.8762781361,27.6823217913,Поликлинника 23,0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:45 ,2,76,False
507c0a62e4b0249cc899334e,Pizza Place,307,2012.10.15 ,,Food,53.8828686412,27.6851746116,Прэго,9,-1,Minsk_Be,6.5,,0_01_11_10_01,2015.11.14 21:33:45 ,7,93,False
5144c070e4b07022e8fe0607,Residential Building (Apartment / Condo),111,2013.03.16 ,,Residence,53.8832022336,27.6863224963,"Герасименко, 24",0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:45 ,0,12,False
4ee853836da18ad5d4d808a5,Mall,809,2011.12.14 ,,Shop & Service,53.8833622102,27.6816033543,Евроопт,17,-1,Minsk_Be,4.4,,0_01_11_10_01,2015.11.14 21:33:45 ,9,247,False
536a31e0498eb84c741cafa2,Bus Stop,39,2014.05.07 ,,Travel & Transport,53.8845754977,27.6845645305,Д/С Ангарская 4,0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:45 ,1,23,False
4fd5f73fe4b09c165840e8d7,Department Store,576,2012.06.11 ,,Shop & Service,53.8875219696,27.6878185303,Белмаркет,11,-1,Minsk_Be,6.3,,0_01_11_10_01,2015.11.14 21:33:45 ,4,99,False
540f17a2498ec23df401f8b9,School,22,2014.09.09 ,,Professional & Other Places,53.8886043686,27.6828204159,Средняя школа № 173,0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:46 ,0,12,False
563e1350cd109517f0957072,Residential Building (Apartment / Condo),2,2015.11.07 ,,Residence,53.886641,27.693683,у бабушки👵🏼,0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:46 ,0,1,False
5625e304498e596424f22be8,Road,3,2015.10.20 ,,Travel & Transport,53.880194,27.685817,возле СШ 141,0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:46 ,0,1,False
4fddb241e4b0dd796bd882ad,Hotel,141,2012.06.17 ,,Travel & Transport,53.8798192536,27.6896107672,Алмаз,24,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:46 ,0,102,False
563514df498eea69755382b2,Belarusian Restaurant,1,2015.10.31 ,,Food,53.8838539124,27.6830043793,Ебучая Палатка,0,-1,Minsk_Be,-1.0,,0_01_11_10_01,2015.11.14 21:33:46 ,0,1,False
5416c18e498e3d2a9d7e6c3c,School,57,2014.09.15 ,,Professional & Other Places,53.8946352811,27.6544465101,Средняя школа № 223,7,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:07 ,0,14,False
56333737498e1b96f3eddcb0,Prison,8,2015.10.30 ,,Professional & Other Places,53.900769,27.656668,хабза Тони Старка,0,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:07 ,0,1,False
4f9eb8ffe4b033dc2c921ef2,Trail,107,2012.04.30 ,,Outdoors & Recreation,53.8994711844,27.654051479,тропа здоровья в Дражне,1,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:07 ,1,44,False
5050f57ae4b0eacd3e3f64b6,Gas Station / Garage,542,2012.09.12 ,,Shop & Service,53.9010538169,27.6613245078,АЗС А-100 № 21,28,-1,Minsk_Be,7.0,,0_01_11_10_10,2015.11.14 21:34:07 ,5,183,False
53345576498e4905eda92ba0,Residential Building (Apartment / Condo),60,2014.03.27 ,,Residence,53.8960533142,27.6543655396,"Солтыса, 56",0,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:07 ,1,13,False
51ac6222498e444270bb960a,School,34,2013.06.03 ,,Professional & Other Places,53.9007444249,27.6543916514,Школа-интернат № 13,0,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:07 ,0,4,False
510bd721e4b0c180b5f1c268,Bus Stop,11,2013.02.01 ,,Travel & Transport,53.901699901,27.6649928072,Остановка «Дражня»,0,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:07 ,0,9,False
50f3cce6e4b018519a2c588b,College Administrative Building,25,2013.01.14 ,,College & University,53.8943990845,27.6558950714,сош 223,0,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:08 ,0,12,False
55ed7a07498e1f692f4d7501,Auditorium,10,2015.09.07 ,,Professional & Other Places,53.8986105305,27.6538542455,МГПТК СиКХ,0,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:08 ,0,2,False
51ab2ef0498eee8abb3788a9,Rest Area,77,2013.06.02 ,,Travel & Transport,53.8992898168,27.6642796598,Лыже-роллерная трасса,15,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:08 ,1,57,False
515d506be4b078ad38e3bdec,Medical Center,17,2013.04.04 ,,Professional & Other Places,53.9022114036,27.6616521035,Дом Пенсионеров и инвалидов,0,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:08 ,1,15,False
53440082498ee1f2e287e7c8,Bus Stop,1,2014.04.08 ,,Travel & Transport,53.8997869794,27.6572227478,Остановка «Школа-интернат»,0,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:08 ,0,1,False
4f2830a6e4b0a242d2d9244e,Bus Stop,45,2012.01.31 ,,Travel & Transport,53.8913709398,27.6555661664,"Остановка ""Троллейбусный парк""",2,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:08 ,0,25,False
53735b82498e70649e102afd,Bank,3,2014.05.14 ,,Shop & Service,53.889449739,27.6542510271,Беларусбанк,0,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:08 ,0,2,False
516d2109e4b0a66211fc0e93,Bus Line,28,2013.04.16 ,,Travel & Transport,53.8909295049,27.6566980318,Троллейбусный парк #5,3,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:09 ,1,25,False
516fee2de4b0e29cf38a7896,Residential Building (Apartment / Condo),32,2013.04.18 ,,Residence,53.9004369464,27.6579494992,Ваупшасова 15/2,0,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:09 ,0,9,False
525c6d9a11d27a1e2e9bf7be,College Residence Hall,16,2013.10.14 ,,College & University,53.8990381706,27.6560439475,Общага МГЭК,4,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:09 ,0,13,False
509b5fa6e4b0f43d9a665a49,Car Dealership,5,2012.11.08 ,,Shop & Service,53.8891745176,27.6542162736,"СТМ ""Автолега""",0,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:09 ,1,4,False
4f01c65e02d580f8f19bb483,Auto Garage,38,2012.01.02 ,,Shop & Service,53.8891132524,27.6772749735,Шиномонтаж,5,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:09 ,0,20,False
4ec593ef0cd617457274c20c,Cafeteria,12,2011.11.17 ,,Food,53.8916189021,27.6562893391,Столовая троллейбусного депо №5,0,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:09 ,0,10,False
51d6a83e498e9f26f6782733,Auto Garage,7,2013.07.05 ,,Shop & Service,53.9002534675,27.6742214969,Шиномонтаж,1,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:10 ,0,4,False
55fd13ae498e303de94299f2,Forest,1,2015.09.19 ,,Outdoors & Recreation,53.8996014843,27.6657250865,Лес,0,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:10 ,0,1,False
4fc50bf2e4b02cfa67ffc7db,Scenic Lookout,8,2012.05.29 ,,Outdoors & Recreation,53.8888874241,27.659497261,Панорама над троллейбусным депо,3,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:10 ,0,6,False
5054857de4b0d070fc4f570c,Car Wash,13,2012.09.15 ,,Shop & Service,53.8949605822,27.675395466,Автомойка «Сток-Аус»,2,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:10 ,0,10,False
5247f95711d2289df5a83cac,Residential Building (Apartment / Condo),17,2013.09.29 ,,Residence,53.8993380385,27.6557346686,"Ваупшасова, 21Б",0,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:10 ,0,11,False
520d039a11d2f5de5c0ead0b,Other Great Outdoors,32,2013.08.15 ,,Outdoors & Recreation,53.8920624823,27.6709325614,"садовое товарищество ""Дражня""",2,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:10 ,1,14,False
5243d26d11d20c29dd0c8c00,College Academic Building,108,2013.09.26 ,,College & University,53.900520067,27.6575065419,МГПЛ 14,3,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:10 ,0,18,False
4f86f979e4b0a7facac7d4a9,Butcher,24,2012.04.12 ,,Shop & Service,53.8980875622,27.6594245055,Магазин Птицефабрики Дружба,1,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:11 ,1,10,False
53a92290498ecad91b26f27f,Building,5,2014.06.24 ,,Professional & Other Places,53.9011938909,27.6613725982,"Ваупшасава, 29",1,-1,Minsk_Be,-1.0,,0_01_11_10_10,2015.11.14 21:34:11 ,0,5,False
5493d296498e138e70a10352,Big Box Store,1621,2014.12.19 ,,Shop & Service,53.9112398284,27.4152231216,ProStore,17,-1,Minsk_Be,6.4,,0_10_00_01_00,2015.11.14 21:34:31 ,11,702,False
510eccffe4b0eaff8293f598,Residential Building (Apartment / Condo),250,2013.02.03 ,,Residence,53.9113782791,27.417850142,"Каменногорская, 10",0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:32 ,0,56,False
4f96d851e4b000e74bef1c52,Gas Station / Garage,766,2012.04.24 ,,Shop & Service,53.9049339269,27.4090411064,АЗС А-100 № 19,31,-1,Minsk_Be,6.3,wifi;аренда прицепов;магазин;мойка;подкачка шин;прокат велосипедов;пылесос,0_10_00_01_00,2015.11.14 21:34:32 ,5,342,False
50701a5be4b02400624ab77c,School,562,2012.10.06 ,,Professional & Other Places,53.9110881556,27.4208450317,Средняя школа № 42,25,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:32 ,2,75,False
554fad29498e50850e7afe96,Residential Building (Apartment / Condo),150,2015.05.10 ,,Residence,53.910696525,27.4264759463,Резиденция умиротворения,0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:32 ,0,4,False
4ed2342f30f81894b077d897,Football Stadium,233,2011.11.27 ,,Arts & Entertainment,53.9057208306,27.4166480287,Стадион Динамо-Юни,18,-1,Minsk_Be,6.6,,0_10_00_01_00,2015.11.14 21:34:32 ,3,131,False
50a5f21ee4b06c2ca78725dc,Bus Stop,200,2012.11.16 ,,Travel & Transport,53.9124931237,27.4160042384,"Остановка «Каменногорская, 14»",6,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:32 ,0,51,False
5585840d498e0bd8a7d7e8c8,Pizza Place,106,2015.06.20 ,,Food,53.9112061599,27.4155608062,Pizza Smile,3,-1,Minsk_Be,6.8,,0_10_00_01_00,2015.11.14 21:34:32 ,5,63,False
512c9272e4b049302b1b8c64,Residential Building (Apartment / Condo),198,2013.02.26 ,,Residence,53.9128345374,27.4160672919,"Каменногорская, 18",0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:33 ,3,55,False
513b71dfe4b0812635bbe6de,Grocery Store,499,2013.03.09 ,,Shop & Service,53.9141594233,27.4275827408,Соседи,4,-1,Minsk_Be,5.1,,0_10_00_01_00,2015.11.14 21:34:33 ,12,160,False
50ea87f6e4b0d6d8bf786172,Residential Building (Apartment / Condo),470,2013.01.07 ,,Residence,53.9057926736,27.4207988017,"Академика Вышелесского, 11",0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:33 ,0,40,False
4fc94ce8e4b0efceb2c50c85,Residential Building (Apartment / Condo),77,2012.06.01 ,,Residence,53.9100455376,27.4221078809,"Неманская, 5",0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:33 ,0,20,False
55e17389498e3be4f647ed30,Café,27,2015.08.29 ,,Food,53.9157244309,27.4264975472,Пиццбург,0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:33 ,0,15,False
561b927e498e87aa72c88263,Residential Building (Apartment / Condo),18,2015.10.12 ,,Residence,53.9123294296,27.4155906111,My Home,0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:34 ,0,3,False
560d9b88498e29269afa68aa,Residential Building (Apartment / Condo),23,2015.10.01 ,,Residence,53.9077272306,27.4252701639,Нёманская 2,0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:34 ,0,3,False
551d5f09498e6146829a4542,Nursery School,28,2015.04.02 ,,Professional & Other Places,53.9129684333,27.4228297397,Детский сад 211,7,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:34 ,0,6,False
5589ae58498ef1db49fe5e15,Residential Building (Apartment / Condo),46,2015.06.23 ,,Residence,53.908355,27.412902,home evil cat 😼,0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:34 ,0,2,False
5194973e498ec406dd1a70df,Bus Stop,271,2013.05.16 ,,Travel & Transport,53.9153934175,27.4157275441,Каменногорская,11,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:34 ,1,65,False
510e9d52e4b0a47ac1522fab,Gas Station / Garage,225,2013.02.03 ,,Shop & Service,53.9033034521,27.4063019501,АЗС-19 Белоруснефть,6,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:34 ,0,114,False
51b20290498e32fd5a40059a,Residential Building (Apartment / Condo),115,2013.06.07 ,,Residence,53.912412931,27.4226329266,"Нёманская, 25",0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:34 ,2,38,False
50d0ad25e4b0a46c0637a36f,Residential Building (Apartment / Condo),24,2012.12.18 ,,Residence,53.9140063105,27.4235014651,"Нёманская, 39",0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:35 ,0,6,False
5612b646498e3383346476e7,Auto Garage,11,2015.10.05 ,,Shop & Service,53.9030491656,27.4210516228,Дишис,0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:35 ,0,1,False
563a1dcdcd10d499a098e9e8,Residential Building (Apartment / Condo),1,2015.11.04 ,,Residence,53.912221,27.422935,Маникюрчик у Леры💅🏼,0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:35 ,0,1,False
562e48e0498e9ffdcec49e56,Gym / Fitness Center,4,2015.10.26 ,,Shop & Service,53.9155044556,27.4263896942,FitCurves,0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:35 ,0,1,False
563a2ddfcd10008abfe3abfe,Other Event,2,2015.11.04 ,,Event,53.9113147926,27.4252825588,Машок,0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:35 ,0,1,False
5357526d498e0444cbeddd34,Residential Building (Apartment / Condo),346,2014.04.23 ,,Residence,53.9115852054,27.4224545625,"Нёманская, 15",0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:35 ,0,33,False
55e32da4498e49d84ac17fd3,Assisted Living,11,2015.08.30 ,,Residence,53.9091257382,27.4130488569,Dasha's house❤️,0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:35 ,0,3,False
4da9661d43a1128196dbfab9,Lake,111,2011.04.16 ,,Outdoors & Recreation,53.9087063277,27.4182121527,Озеро В Деревне Кунцевщина,11,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:36 ,0,60,False
53454f53498e27711c41c803,Bus Stop,50,2014.04.09 ,,Travel & Transport,53.9089061576,27.4191620363,Остановка «Кольцевая дорога»,0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:36 ,0,17,False
51a0dc52498e4edc53459003,Residential Building (Apartment / Condo),159,2013.05.25 ,,Residence,53.9095495514,27.4206125786,Неманская 3,0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:36 ,0,56,False
5169cea1498e075abda1fb63,Residential Building (Apartment / Condo),93,2013.04.13 ,,Residence,53.908090498,27.4276375393,Притыцкого 160,0,-1,Minsk_Be,-1.0,,0_10_00_01_00,2015.11.14 21:34:36 ,0,27,False
